t_s,seq,time_ms,phase,step_idx,running,estop,sensor_online,aan_on,torque_mode,link_age_ms,ctrl_loop_us,cross_check,hb_error,cps,amp_r,amp_l,assist_r,aan_factor,aan_driving,HR_ref_deg,HR_deg,HR_vel,HR_iq_a,HR_cmd_nm,HR_grav_nm,HR_ff_nm,HR_meas_nm,HR_effort,HR_patient_nm,HR_patient_status,KR_ref_deg,KR_deg,KR_vel,KR_iq_a,KR_cmd_nm,KR_grav_nm,KR_ff_nm,KR_meas_nm,KR_effort,KR_patient_nm,KR_patient_status,HL_ref_deg,HL_deg,HL_vel,HL_iq_a,HL_cmd_nm,HL_grav_nm,HL_ff_nm,HL_meas_nm,HL_effort,HL_patient_nm,HL_patient_status,KL_ref_deg,KL_deg,KL_vel,KL_iq_a,KL_cmd_nm,KL_grav_nm,KL_ff_nm,KL_meas_nm,KL_effort,KL_patient_nm,KL_patient_status
164.5427,5599,1483991,GAIT,14,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,6.789844,3.656251,0.448037,0.000000,0.000000,0.000000,0.000000,3.582859,3.836800,ok,-0.000000,2.940522,2.406250,-0.021065,0.000000,0.000000,0.000000,0.000000,-0.168452,0.000000,no_baseline,0.000000,-1.932098,0.125000,0.687272,0.000000,0.000000,0.000000,0.000000,5.495979,4.423015,ok,0.000000,9.162175,6.250000,-0.590500,0.000000,0.000000,0.000000,0.000000,-4.722107,0.000000,no_baseline
164.5506,5599,1483991,GAIT,14,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,6.789844,3.656251,0.448037,0.000000,0.000000,0.000000,0.000000,3.582859,3.836800,ok,-0.000000,2.940522,2.406250,-0.021065,0.000000,0.000000,0.000000,0.000000,-0.168452,0.000000,no_baseline,0.000000,-1.932098,0.125000,0.687272,0.000000,0.000000,0.000000,0.000000,5.495979,4.423015,ok,0.000000,9.162175,6.250000,-0.590500,0.000000,0.000000,0.000000,0.000000,-4.722107,0.000000,no_baseline
164.5680,5600,1484011,GAIT,14,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,6.517236,3.625001,0.624028,0.000000,0.000000,0.000000,0.000000,4.990227,3.836800,ok,-0.000000,2.769516,2.156250,0.212688,0.000000,0.000000,0.000000,0.000000,1.700825,0.000000,no_baseline,0.000000,-1.884358,0.968750,0.480529,0.000000,0.000000,0.000000,0.000000,3.842692,4.423015,ok,0.000000,9.642746,6.531250,-0.441479,0.000000,0.000000,0.000000,0.000000,-3.530419,0.000000,no_baseline
164.5837,5600,1484011,GAIT,14,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,6.517236,3.625001,0.624028,0.000000,0.000000,0.000000,0.000000,4.990227,3.836800,ok,-0.000000,2.769516,2.156250,0.212688,0.000000,0.000000,0.000000,0.000000,1.700825,0.000000,no_baseline,0.000000,-1.884358,0.968750,0.480529,0.000000,0.000000,0.000000,0.000000,3.842692,4.423015,ok,0.000000,9.642746,6.531250,-0.441479,0.000000,0.000000,0.000000,0.000000,-3.530419,0.000000,no_baseline
164.5919,5601,1484041,GAIT,15,1,0,0,0,1,9999,28,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,5.984253,3.375001,0.564500,0.000000,0.000000,0.000000,0.000000,4.514192,3.836800,ok,-0.000000,2.508979,1.406250,-0.154228,0.000000,0.000000,0.000000,0.000000,-1.233327,0.000000,no_baseline,0.000000,-1.765062,2.000000,0.478743,0.000000,0.000000,0.000000,0.000000,3.828410,4.423015,ok,0.000000,10.143473,6.687500,-0.082458,0.000000,0.000000,0.000000,0.000000,-0.659404,0.000000,no_baseline
164.6013,5601,1484041,GAIT,15,1,0,0,0,1,9999,28,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,5.984253,3.375001,0.564500,0.000000,0.000000,0.000000,0.000000,4.514192,3.836800,ok,-0.000000,2.508979,1.406250,-0.154228,0.000000,0.000000,0.000000,0.000000,-1.233327,0.000000,no_baseline,0.000000,-1.765062,2.000000,0.478743,0.000000,0.000000,0.000000,0.000000,3.828410,4.423015,ok,0.000000,10.143473,6.687500,-0.082458,0.000000,0.000000,0.000000,0.000000,-0.659404,0.000000,no_baseline
164.6169,5602,1484060,GAIT,15,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,5.736651,3.187501,0.666406,0.000000,0.000000,0.000000,0.000000,5.329117,3.836800,ok,-0.000000,2.433657,0.812500,0.479048,0.000000,0.000000,0.000000,0.000000,3.830849,0.000000,no_baseline,0.000000,-1.559134,3.375000,0.486935,0.000000,0.000000,0.000000,0.000000,3.893923,4.423015,ok,0.000000,10.658468,7.000000,-0.345630,0.000000,0.000000,0.000000,0.000000,-2.763931,0.000000,no_baseline
164.6233,5602,1484060,GAIT,15,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,5.736651,3.187501,0.666406,0.000000,0.000000,0.000000,0.000000,5.329117,3.836800,ok,-0.000000,2.433657,0.812500,0.479048,0.000000,0.000000,0.000000,0.000000,3.830849,0.000000,no_baseline,0.000000,-1.559134,3.375000,0.486935,0.000000,0.000000,0.000000,0.000000,3.893923,4.423015,ok,0.000000,10.658468,7.000000,-0.345630,0.000000,0.000000,0.000000,0.000000,-2.763931,0.000000,no_baseline
164.6560,5603,1484080,GAIT,16,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.497573,3.218751,0.692334,0.000000,0.000000,0.000000,0.000000,5.536453,5.158424,ok,-0.000000,2.394897,0.343750,-0.169557,0.000000,0.000000,0.000000,0.000000,-1.355910,0.000000,no_baseline,0.000000,-1.230042,4.968750,0.439427,0.000000,0.000000,0.000000,0.000000,3.514012,2.292562,ok,0.000000,11.184143,6.968750,-0.242356,0.000000,0.000000,0.000000,0.000000,-1.938074,0.000000,no_baseline
164.6595,5604,1484100,GAIT,16,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.260635,3.187501,0.608360,0.000000,0.000000,0.000000,0.000000,4.864937,5.158424,ok,-0.000000,2.383706,0.156250,-0.210850,0.000000,0.000000,0.000000,0.000000,-1.686125,0.000000,no_baseline,0.000000,-0.794822,6.406250,0.475651,0.000000,0.000000,0.000000,0.000000,3.803684,2.292562,ok,0.000000,11.729328,7.531250,-0.244056,0.000000,0.000000,0.000000,0.000000,-1.951670,0.000000,no_baseline
164.6602,5604,1484100,GAIT,16,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.260635,3.187501,0.608360,0.000000,0.000000,0.000000,0.000000,4.864937,5.158424,ok,-0.000000,2.383706,0.156250,-0.210850,0.000000,0.000000,0.000000,0.000000,-1.686125,0.000000,no_baseline,0.000000,-0.794822,6.406250,0.475651,0.000000,0.000000,0.000000,0.000000,3.803684,2.292562,ok,0.000000,11.729328,7.531250,-0.244056,0.000000,0.000000,0.000000,0.000000,-1.951670,0.000000,no_baseline
164.6731,5604,1484100,GAIT,16,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.260635,3.187501,0.608360,0.000000,0.000000,0.000000,0.000000,4.864937,5.158424,ok,-0.000000,2.383706,0.156250,-0.210850,0.000000,0.000000,0.000000,0.000000,-1.686125,0.000000,no_baseline,0.000000,-0.794822,6.406250,0.475651,0.000000,0.000000,0.000000,0.000000,3.803684,2.292562,ok,0.000000,11.729328,7.531250,-0.244056,0.000000,0.000000,0.000000,0.000000,-1.951670,0.000000,no_baseline
164.6839,5605,1484120,GAIT,16,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.025381,3.156251,0.519512,0.000000,0.000000,0.000000,0.000000,4.154432,5.158424,ok,-0.000000,2.383310,0.000000,0.124433,0.000000,0.000000,0.000000,0.000000,0.995069,0.000000,no_baseline,0.000000,-0.221058,8.156251,0.448235,0.000000,0.000000,0.000000,0.000000,3.584449,2.292562,ok,0.000000,12.299284,7.750000,-0.226177,0.000000,0.000000,0.000000,0.000000,-1.808690,0.000000,no_baseline
164.6905,5605,1484120,GAIT,16,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.025381,3.156251,0.519512,0.000000,0.000000,0.000000,0.000000,4.154432,5.158424,ok,-0.000000,2.383310,0.000000,0.124433,0.000000,0.000000,0.000000,0.000000,0.995069,0.000000,no_baseline,0.000000,-0.221058,8.156251,0.448235,0.000000,0.000000,0.000000,0.000000,3.584449,2.292562,ok,0.000000,12.299284,7.750000,-0.226177,0.000000,0.000000,0.000000,0.000000,-1.808690,0.000000,no_baseline
164.7005,5605,1484120,GAIT,16,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.025381,3.156251,0.519512,0.000000,0.000000,0.000000,0.000000,4.154432,5.158424,ok,-0.000000,2.383310,0.000000,0.124433,0.000000,0.000000,0.000000,0.000000,0.995069,0.000000,no_baseline,0.000000,-0.221058,8.156251,0.448235,0.000000,0.000000,0.000000,0.000000,3.584449,2.292562,ok,0.000000,12.299284,7.750000,-0.226177,0.000000,0.000000,0.000000,0.000000,-1.808690,0.000000,no_baseline
164.7105,5605,1484120,GAIT,16,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.025381,3.156251,0.519512,0.000000,0.000000,0.000000,0.000000,4.154432,5.158424,ok,-0.000000,2.383310,0.000000,0.124433,0.000000,0.000000,0.000000,0.000000,0.995069,0.000000,no_baseline,0.000000,-0.221058,8.156251,0.448235,0.000000,0.000000,0.000000,0.000000,3.584449,2.292562,ok,0.000000,12.299284,7.750000,-0.226177,0.000000,0.000000,0.000000,0.000000,-1.808690,0.000000,no_baseline
164.7226,5606,1484140,GAIT,17,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,4.790464,3.156251,0.258162,0.000000,0.000000,0.000000,0.000000,2.064467,5.158424,ok,-0.000000,2.383310,0.000000,-0.108093,0.000000,0.000000,0.000000,0.000000,-0.864397,0.000000,no_baseline,0.000000,0.438884,9.593751,0.400837,0.000000,0.000000,0.000000,0.000000,3.205417,2.292562,ok,0.000000,12.905553,8.250001,-0.464617,0.000000,0.000000,0.000000,0.000000,-3.715453,0.000000,no_baseline
164.7318,5606,1484140,GAIT,17,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,4.790464,3.156251,0.258162,0.000000,0.000000,0.000000,0.000000,2.064467,5.158424,ok,-0.000000,2.383310,0.000000,-0.108093,0.000000,0.000000,0.000000,0.000000,-0.864397,0.000000,no_baseline,0.000000,0.438884,9.593751,0.400837,0.000000,0.000000,0.000000,0.000000,3.205417,2.292562,ok,0.000000,12.905553,8.250001,-0.464617,0.000000,0.000000,0.000000,0.000000,-3.715453,0.000000,no_baseline
164.7546,5607,1484160,GAIT,17,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,4.546743,3.281251,0.515680,0.000000,0.000000,0.000000,0.000000,4.123786,3.502574,ok,-0.000000,2.383310,0.000000,0.015872,0.000000,0.000000,0.000000,0.000000,0.126923,0.000000,no_baseline,0.000000,1.161711,9.812501,0.551803,0.000000,0.000000,0.000000,0.000000,4.412656,2.992362,ok,0.000000,13.559357,9.156251,0.058026,0.000000,0.000000,0.000000,0.000000,0.464026,0.000000,no_baseline
164.7547,5609,1484200,GAIT,18,1,0,0,0,1,9999,26,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,4.032920,3.406251,0.265234,0.000000,0.000000,0.000000,0.000000,2.121026,3.502574,ok,-0.000000,2.383310,0.000000,0.049482,0.000000,0.000000,0.000000,0.000000,0.395700,0.000000,no_baseline,0.000000,2.680944,9.718751,0.590136,0.000000,0.000000,0.000000,0.000000,4.719201,2.992362,ok,0.000000,15.098966,11.000001,-0.385707,0.000000,0.000000,0.000000,0.000000,-3.084426,0.000000,no_baseline
164.7650,5609,1484200,GAIT,18,1,0,0,0,1,9999,26,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,4.032920,3.406251,0.265234,0.000000,0.000000,0.000000,0.000000,2.121026,3.502574,ok,-0.000000,2.383310,0.000000,0.049482,0.000000,0.000000,0.000000,0.000000,0.395700,0.000000,no_baseline,0.000000,2.680944,9.718751,0.590136,0.000000,0.000000,0.000000,0.000000,4.719201,2.992362,ok,0.000000,15.098966,11.000001,-0.385707,0.000000,0.000000,0.000000,0.000000,-3.084426,0.000000,no_baseline
164.7728,5610,1484220,GAIT,18,1,0,0,0,1,9999,6,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,3.770185,3.531251,0.212298,0.000000,0.000000,0.000000,0.000000,1.697703,3.502574,ok,-0.000000,2.383310,0.000000,-0.030163,0.000000,0.000000,0.000000,0.000000,-0.241207,0.000000,no_baseline,0.000000,3.383791,9.406251,0.956045,0.000000,0.000000,0.000000,0.000000,7.645298,2.992362,ok,0.000000,15.978869,11.937501,0.142803,0.000000,0.000000,0.000000,0.000000,1.141970,0.000000,no_baseline
164.7812,5610,1484220,GAIT,18,1,0,0,0,1,9999,6,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,3.770185,3.531251,0.212298,0.000000,0.000000,0.000000,0.000000,1.697703,3.502574,ok,-0.000000,2.383310,0.000000,-0.030163,0.000000,0.000000,0.000000,0.000000,-0.241207,0.000000,no_baseline,0.000000,3.383791,9.406251,0.956045,0.000000,0.000000,0.000000,0.000000,7.645298,2.992362,ok,0.000000,15.978869,11.937501,0.142803,0.000000,0.000000,0.000000,0.000000,1.141970,0.000000,no_baseline
164.7994,5611,1484240,GAIT,18,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,3.494092,3.781251,0.333353,0.000000,0.000000,0.000000,0.000000,2.665757,3.502574,ok,-0.000000,2.383310,0.000000,0.123978,0.000000,0.000000,0.000000,0.000000,0.991426,0.000000,no_baseline,0.000000,4.037287,8.593751,0.951292,0.000000,0.000000,0.000000,0.000000,7.607288,2.992362,ok,0.000000,16.915079,12.531251,-0.680788,0.000000,0.000000,0.000000,0.000000,-5.444128,0.000000,no_baseline
164.8029,5611,1484240,GAIT,18,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,3.494092,3.781251,0.333353,0.000000,0.000000,0.000000,0.000000,2.665757,3.502574,ok,-0.000000,2.383310,0.000000,0.123978,0.000000,0.000000,0.000000,0.000000,0.991426,0.000000,no_baseline,0.000000,4.037287,8.593751,0.951292,0.000000,0.000000,0.000000,0.000000,7.607288,2.992362,ok,0.000000,16.915079,12.531251,-0.680788,0.000000,0.000000,0.000000,0.000000,-5.444128,0.000000,no_baseline
164.8361,5613,1484280,GAIT,19,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,2.906514,4.062501,0.361295,0.000000,0.000000,0.000000,0.000000,2.889201,3.502574,ok,-0.000000,2.383310,0.000000,-0.142406,0.000000,0.000000,0.000000,0.000000,-1.138790,0.000000,no_baseline,0.000000,5.167825,6.812501,0.948147,0.000000,0.000000,0.000000,0.000000,7.582142,2.992362,ok,0.000000,18.944122,13.875001,0.190478,0.000000,0.000000,0.000000,0.000000,1.523212,0.000000,no_baseline
164.8394,5613,1484280,GAIT,19,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,2.906514,4.062501,0.361295,0.000000,0.000000,0.000000,0.000000,2.889201,3.502574,ok,-0.000000,2.383310,0.000000,-0.142406,0.000000,0.000000,0.000000,0.000000,-1.138790,0.000000,no_baseline,0.000000,5.167825,6.812501,0.948147,0.000000,0.000000,0.000000,0.000000,7.582142,2.992362,ok,0.000000,18.944122,13.875001,0.190478,0.000000,0.000000,0.000000,0.000000,1.523212,0.000000,no_baseline
164.8401,5613,1484280,GAIT,19,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,2.906514,4.062501,0.361295,0.000000,0.000000,0.000000,0.000000,2.889201,3.502574,ok,-0.000000,2.383310,0.000000,-0.142406,0.000000,0.000000,0.000000,0.000000,-1.138790,0.000000,no_baseline,0.000000,5.167825,6.812501,0.948147,0.000000,0.000000,0.000000,0.000000,7.582142,2.992362,ok,0.000000,18.944122,13.875001,0.190478,0.000000,0.000000,0.000000,0.000000,1.523212,0.000000,no_baseline
164.8526,5613,1484280,GAIT,19,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,2.906514,4.062501,0.361295,0.000000,0.000000,0.000000,0.000000,2.889201,1.829926,ok,-0.000000,2.383310,0.000000,-0.142406,0.000000,0.000000,0.000000,0.000000,-1.138790,0.000000,no_baseline,0.000000,5.167825,6.812501,0.948147,0.000000,0.000000,0.000000,0.000000,7.582142,4.420694,ok,0.000000,18.944122,13.875001,0.190478,0.000000,0.000000,0.000000,0.000000,1.523212,0.000000,no_baseline
164.8672,5614,1484300,GAIT,20,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,2.594912,4.250001,0.405936,0.000000,0.000000,0.000000,0.000000,3.246192,1.829926,ok,-0.000000,2.383310,0.000000,0.049049,0.000000,0.000000,0.000000,0.000000,0.392233,0.000000,no_baseline,0.000000,5.628723,5.750001,0.613246,0.000000,0.000000,0.000000,0.000000,4.904008,4.420694,ok,0.000000,20.008947,14.281251,0.087695,0.000000,0.000000,0.000000,0.000000,0.701281,0.000000,no_baseline
164.8707,5614,1484300,GAIT,20,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,2.594912,4.250001,0.405936,0.000000,0.000000,0.000000,0.000000,3.246192,1.829926,ok,-0.000000,2.383310,0.000000,0.049049,0.000000,0.000000,0.000000,0.000000,0.392233,0.000000,no_baseline,0.000000,5.628723,5.750001,0.613246,0.000000,0.000000,0.000000,0.000000,4.904008,4.420694,ok,0.000000,20.008947,14.281251,0.087695,0.000000,0.000000,0.000000,0.000000,0.701281,0.000000,no_baseline
164.8808,5615,1484320,GAIT,20,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,2.269819,4.312501,0.360065,0.000000,0.000000,0.000000,0.000000,2.879370,1.829926,ok,-0.000000,2.383310,0.000000,0.200394,0.000000,0.000000,0.000000,0.000000,1.602512,0.000000,no_baseline,0.000000,6.048635,5.656251,0.510352,0.000000,0.000000,0.000000,0.000000,4.081184,4.420694,ok,0.000000,21.052267,13.875001,0.362542,0.000000,0.000000,0.000000,0.000000,2.899175,0.000000,no_baseline
164.8913,5616,1484340,GAIT,20,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,1.946997,4.312501,0.371849,0.000000,0.000000,0.000000,0.000000,2.973599,1.829926,ok,-0.000000,2.383310,0.000000,-0.223282,0.000000,0.000000,0.000000,0.000000,-1.785539,0.000000,no_baseline,0.000000,6.455701,5.281251,0.657800,0.000000,0.000000,0.000000,0.000000,5.260297,4.420694,ok,0.000000,22.040582,12.937501,0.406011,0.000000,0.000000,0.000000,0.000000,3.246790,0.000000,no_baseline
164.9017,5616,1484340,GAIT,20,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,1.946997,4.312501,0.371849,0.000000,0.000000,0.000000,0.000000,2.973599,1.829926,ok,-0.000000,2.383310,0.000000,-0.223282,0.000000,0.000000,0.000000,0.000000,-1.785539,0.000000,no_baseline,0.000000,6.455701,5.281251,0.657800,0.000000,0.000000,0.000000,0.000000,5.260297,4.420694,ok,0.000000,22.040582,12.937501,0.406011,0.000000,0.000000,0.000000,0.000000,3.246790,0.000000,no_baseline
164.9121,5617,1484360,GAIT,21,1,0,0,0,1,9999,9,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,1.612471,4.562501,-0.039204,0.000000,0.000000,0.000000,0.000000,-0.313507,1.829926,ok,-0.000000,2.383310,0.000000,-0.110981,0.000000,0.000000,0.000000,0.000000,-0.887492,0.000000,no_baseline,0.000000,6.872991,5.937501,0.555745,0.000000,0.000000,0.000000,0.000000,4.444184,4.420694,ok,0.000000,22.918977,11.156251,0.513564,0.000000,0.000000,0.000000,0.000000,4.106864,0.000000,no_baseline
164.9226,5617,1484360,GAIT,21,1,0,0,0,1,9999,9,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,1.612471,4.562501,-0.039204,0.000000,0.000000,0.000000,0.000000,-0.313507,1.829926,ok,-0.000000,2.383310,0.000000,-0.110981,0.000000,0.000000,0.000000,0.000000,-0.887492,0.000000,no_baseline,0.000000,6.872991,5.937501,0.555745,0.000000,0.000000,0.000000,0.000000,4.444184,4.420694,ok,0.000000,22.918977,11.156251,0.513564,0.000000,0.000000,0.000000,0.000000,4.106864,0.000000,no_baseline
164.9315,5617,1484360,GAIT,21,1,0,0,0,1,9999,9,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,1.612471,4.562501,-0.039204,0.000000,0.000000,0.000000,0.000000,-0.313507,1.829926,ok,-0.000000,2.383310,0.000000,-0.110981,0.000000,0.000000,0.000000,0.000000,-0.887492,0.000000,no_baseline,0.000000,6.872991,5.937501,0.555745,0.000000,0.000000,0.000000,0.000000,4.444184,4.420694,ok,0.000000,22.918977,11.156251,0.513564,0.000000,0.000000,0.000000,0.000000,4.106864,0.000000,no_baseline
164.9482,5619,1484400,GAIT,21,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,0.905303,4.812501,0.116785,0.000000,0.000000,0.000000,0.000000,0.933909,1.829926,ok,-0.000000,2.383310,0.000000,-0.028445,0.000000,0.000000,0.000000,0.000000,-0.227472,0.000000,no_baseline,0.000000,7.963156,8.906251,0.249661,0.000000,0.000000,0.000000,0.000000,1.996489,4.420694,ok,0.000000,24.142737,5.500001,0.286330,0.000000,0.000000,0.000000,0.000000,2.289726,0.000000,no_baseline
164.9522,5619,1484400,GAIT,21,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,0.905303,4.812501,0.116785,0.000000,0.000000,0.000000,0.000000,0.933909,-0.745210,ok,-0.000000,2.383310,0.000000,-0.028445,0.000000,0.000000,0.000000,0.000000,-0.227472,0.000000,no_baseline,0.000000,7.963156,8.906251,0.249661,0.000000,0.000000,0.000000,0.000000,1.996489,-1.502188,ok,0.000000,24.142737,5.500001,0.286330,0.000000,0.000000,0.000000,0.000000,2.289726,0.000000,no_baseline
164.9619,5619,1484400,GAIT,21,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,0.905303,4.812501,0.116785,0.000000,0.000000,0.000000,0.000000,0.933909,-0.745210,ok,-0.000000,2.383310,0.000000,-0.028445,0.000000,0.000000,0.000000,0.000000,-0.227472,0.000000,no_baseline,0.000000,7.963156,8.906251,0.249661,0.000000,0.000000,0.000000,0.000000,1.996489,-1.502188,ok,0.000000,24.142737,5.500001,0.286330,0.000000,0.000000,0.000000,0.000000,2.289726,0.000000,no_baseline
164.9813,5620,1484420,GAIT,22,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,0.531812,5.031251,0.313136,0.000000,0.000000,0.000000,0.000000,2.504086,-0.745210,ok,-0.000000,2.383310,0.000000,-0.031257,0.000000,0.000000,0.000000,0.000000,-0.249958,0.000000,no_baseline,0.000000,8.680300,10.218751,0.377029,0.000000,0.000000,0.000000,0.000000,3.015026,-1.502188,ok,0.000000,24.424660,2.656251,-0.338008,0.000000,0.000000,0.000000,0.000000,-2.702980,0.000000,no_baseline
164.9849,5620,1484420,GAIT,22,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,0.531812,5.031251,0.313136,0.000000,0.000000,0.000000,0.000000,2.504086,-0.745210,ok,-0.000000,2.383310,0.000000,-0.031257,0.000000,0.000000,0.000000,0.000000,-0.249958,0.000000,no_baseline,0.000000,8.680300,10.218751,0.377029,0.000000,0.000000,0.000000,0.000000,3.015026,-1.502188,ok,0.000000,24.424660,2.656251,-0.338008,0.000000,0.000000,0.000000,0.000000,-2.702980,0.000000,no_baseline
165.0024,5621,1484440,GAIT,22,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,0.164004,4.812501,0.170307,0.000000,0.000000,0.000000,0.000000,1.361909,-0.745210,ok,-0.000000,2.383310,0.000000,0.078768,0.000000,0.000000,0.000000,0.000000,0.629893,0.000000,no_baseline,0.000000,9.520403,11.500001,0.499177,0.000000,0.000000,0.000000,0.000000,3.991820,-1.502188,ok,0.000000,24.506017,0.187501,0.341215,0.000000,0.000000,0.000000,0.000000,2.728627,0.000000,no_baseline
165.0176,5621,1484440,GAIT,22,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,0.164004,4.812501,0.170307,0.000000,0.000000,0.000000,0.000000,1.361909,-0.745210,ok,-0.000000,2.383310,0.000000,0.078768,0.000000,0.000000,0.000000,0.000000,0.629893,0.000000,no_baseline,0.000000,9.520403,11.500001,0.499177,0.000000,0.000000,0.000000,0.000000,3.991820,-1.502188,ok,0.000000,24.506017,0.187501,0.341215,0.000000,0.000000,0.000000,0.000000,2.728627,0.000000,no_baseline
165.0178,5621,1484440,GAIT,22,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,0.164004,4.812501,0.170307,0.000000,0.000000,0.000000,0.000000,1.361909,-0.745210,ok,-0.000000,2.383310,0.000000,0.078768,0.000000,0.000000,0.000000,0.000000,0.629893,0.000000,no_baseline,0.000000,9.520403,11.500001,0.499177,0.000000,0.000000,0.000000,0.000000,3.991820,-1.502188,ok,0.000000,24.506017,0.187501,0.341215,0.000000,0.000000,0.000000,0.000000,2.728627,0.000000,no_baseline
165.0211,5622,1484460,GAIT,22,1,0,0,0,1,9999,9,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,-0.196758,4.843751,0.274146,0.000000,0.000000,0.000000,0.000000,2.192291,-0.745210,ok,-0.000000,2.383310,0.000000,-0.183125,0.000000,0.000000,0.000000,0.000000,-1.464417,0.000000,no_baseline,0.000000,10.435124,11.718751,0.865329,0.000000,0.000000,0.000000,0.000000,6.919860,-1.502188,ok,0.000000,24.456536,-1.250000,0.182951,0.000000,0.000000,0.000000,0.000000,1.463020,0.000000,no_baseline
165.0341,5623,1484480,GAIT,23,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,-0.563320,4.875001,0.382968,0.000000,0.000000,0.000000,0.000000,3.062516,-0.745210,ok,-0.000000,2.383310,0.000000,-0.075009,0.000000,0.000000,0.000000,0.000000,-0.599833,0.000000,no_baseline,0.000000,11.357068,12.031251,0.475505,0.000000,0.000000,0.000000,0.000000,3.802520,-1.502188,ok,0.000000,24.307444,-2.437500,-0.151080,0.000000,0.000000,0.000000,0.000000,-1.208158,0.000000,no_baseline
